date,product_name,quantity,unit_price,total_price
2023-04-15,Ruler,45,3.47,156.15
2023-01-20,Stapler,67,2.93,196.31
2023-01-03,Ruler,67,2.09,140.03
2023-01-31,Calculator,24,9.45,226.8
2023-01-17,Ruler,62,8.01,496.62
2023-01-02,Calculator,62,1.48,91.76
2023-04-28,Highlighter,6,6.3,37.8
2023-05-22,Tape,77,5.82,448.14
2023-01-30,Notebook,69,4.77,329.13
2023-04-13,Pen,9,8.56,77.04
2023-02-19,Tape,84,2.71,227.64
2023-03-29,Ruler,77,9.41,724.57
2023-05-07,Paper Clips,92,6.42,590.64
2023-02-27,Notebook,38,4.99,189.62
2023-01-30,Paper Clips,12,2.04,24.48
2023-03-27,Ruler,8,8.33,66.64
2023-04-01,Scissors,24,6.55,157.2
2023-02-12,Ruler,61,5.2,317.2
2023-02-09,Notebook,18,9.94,178.92
2023-04-03,Highlighter,22,4.61,101.42
2023-03-08,Markers,1,9.87,9.87
2023-01-12,Highlighter,29,8.4,243.6
2023-03-03,Stapler,55,3.43,188.65
2023-01-25,Highlighter,63,6.95,437.85
2023-02-09,Stapler,37,5.93,219.41
2023-01-08,Eraser,55,1.14,62.7
2023-03-13,Pen,2,5.18,10.36
2023-04-25,Eraser,41,4.58,187.78
2023-03-16,Scissors,69,4.35,300.15
2023-02-21,Ruler,64,5.45,348.8
2023-04-02,Ruler,51,2.25,114.75
2023-05-15,Calculator,11,3.48,38.28
2023-04-13,Markers,22,3.15,69.3
2023-04-12,Calculator,49,8.68,425.32
2023-03-31,Highlighter,97,4.1,397.7
2023-04-09,Pen,54,4.45,240.3
2023-05-01,Calculator,88,7.38,649.44
2023-02-17,Calculator,20,6.17,123.4
2023-05-26,Notebook,90,7.56,680.4
2023-04-27,Calculator,44,8.64,380.16
2023-03-20,Pen,43,9.86,423.98
2023-03-16,Pen,42,3.67,154.14
2023-04-25,Calculator,35,8.25,288.75
2023-04-29,Eraser,15,7.39,110.85
2023-05-20,Pen,78,1.85,144.3
2023-04-22,Highlighter,46,4.68,215.28
2023-02-15,Calculator,97,2.21,214.37
2023-04-01,Tape,17,6.43,109.31
2023-05-28,Highlighter,83,6.01,498.83
2023-03-17,Tape,55,5.77,317.35
2023-05-11,Eraser,13,8.83,114.79
2023-04-10,Markers,81,4.74,383.94
2023-04-05,Paper Clips,23,1.25,28.75
2023-02-18,Highlighter,83,5.92,491.36
2023-03-06,Calculator,41,3.68,150.88
2023-04-06,Stapler,22,1.29,28.38
2023-01-08,Scissors,72,7.72,555.84
2023-04-21,Ruler,12,7.45,89.4
2023-01-18,Calculator,6,6.87,41.22
2023-01-16,Eraser,62,6.92,429.04
2023-02-14,Stapler,65,4.54,295.1
2023-01-07,Pencil,68,1.65,112.2
2023-01-03,Pen,72,1.31,94.32
2023-02-09,Pen,43,2.22,95.46
2023-05-10,Paper Clips,73,5.34,389.82
2023-04-25,Highlighter,2,7.1,14.2
2023-02-15,Pencil,28,5.21,145.88
2023-05-02,Highlighter,24,9.95,238.8
2023-03-26,Pencil,46,6.9,317.4
2023-04-05,Paper Clips,8,6.67,53.36
2023-03-15,Pencil,83,9.79,812.57
2023-05-03,Stapler,71,2.72,193.12
2023-04-01,Pencil,99,7.69,761.31
2023-04-08,Paper Clips,91,5.01,455.91
2023-03-28,Pencil,25,9.44,236.0
2023-01-01,Notebook,25,8.98,224.5
2023-04-26,Paper Clips,3,1.96,5.88
2023-03-19,Paper Clips,82,2.78,227.96
2023-04-20,Markers,62,2.24,138.88
2023-01-22,Highlighter,64,3.3,211.2
2023-04-06,Tape,83,8.93,741.19
2023-04-15,Calculator,62,1.19,73.78
2023-05-28,Highlighter,82,4.36,357.52
2023-04-11,Markers,49,3.57,174.93
2023-04-08,Eraser,84,1.71,143.64
2023-01-07,Notebook,21,7.14,149.94
2023-05-04,Pencil,70,6.0,420.0
2023-02-16,Notebook,52,9.22,479.44
2023-02-26,Calculator,60,4.99,299.4
2023-05-04,Eraser,84,1.74,146.16
2023-05-28,Notebook,23,2.6,59.8
2023-02-17,Eraser,56,7.99,447.44
2023-05-07,Pen,36,7.58,272.88
2023-04-21,Markers,58,5.23,303.34
2023-04-24,Stapler,92,4.04,371.68
2023-03-15,Pencil,91,7.55,687.05
2023-01-06,Markers,32,4.37,139.84
2023-02-21,Highlighter,13,7.3,94.9
2023-03-17,Eraser,69,6.11,421.59
2023-04-12,Highlighter,89,3.61,321.29
2023-02-28,Scissors,77,8.05,619.85
2023-05-18,Tape,53,7.74,410.22
2023-04-05,Calculator,66,2.04,134.64
2023-01-20,Paper Clips,65,9.12,592.8
2023-02-07,Highlighter,37,2.91,107.67
2023-02-09,Markers,61,5.87,358.07
2023-05-13,Pencil,21,1.12,23.52
2023-05-07,Paper Clips,25,2.63,65.75
2023-01-23,Ruler,57,8.35,475.95
2023-01-11,Pencil,73,6.02,439.46
2023-04-23,Pencil,56,7.75,434.0
2023-05-07,Pencil,12,8.32,99.84
2023-04-21,Calculator,46,3.0,138.0
2023-05-06,Highlighter,90,5.47,492.3
2023-05-18,Ruler,88,3.28,288.64
2023-03-03,Paper Clips,65,4.3,279.5
2023-03-05,Tape,18,4.98,89.64
2023-02-17,Eraser,97,3.25,315.25
2023-05-26,Stapler,47,2.71,127.37
2023-02-11,Tape,22,4.99,109.78
2023-03-10,Scissors,91,9.23,839.93
2023-04-06,Paper Clips,46,3.68,169.28
2023-03-31,Ruler,92,2.37,218.04
2023-03-10,Highlighter,93,2.19,203.67
2023-02-06,Calculator,85,6.0,510.0
2023-04-28,Ruler,10,6.67,66.7
2023-04-22,Pencil,5,7.34,36.7
2023-04-10,Highlighter,59,1.27,74.93
2023-02-04,Pencil,61,4.24,258.64
2023-05-01,Stapler,19,7.06,134.14
2023-04-01,Pencil,6,6.83,40.98
2023-03-14,Pencil,66,8.43,556.38
2023-03-19,Tape,93,1.17,108.81
2023-02-15,Notebook,85,2.88,244.8
2023-01-29,Scissors,47,2.46,115.62
2023-02-17,Pencil,5,1.75,8.75
2023-03-15,Calculator,56,4.57,255.92
2023-04-22,Pen,78,5.71,445.38
2023-02-20,Paper Clips,86,6.62,569.32
2023-04-17,Markers,30,6.47,194.1
2023-01-18,Paper Clips,41,9.34,382.94
2023-03-21,Pencil,41,7.77,318.57
2023-04-28,Notebook,81,5.35,433.35
2023-05-05,Highlighter,40,1.26,50.4
2023-01-25,Markers,51,5.44,277.44
2023-01-10,Markers,29,1.29,37.41
2023-04-17,Paper Clips,32,9.25,296.0
2023-03-08,Stapler,43,2.62,112.66
2023-04-21,Tape,61,4.82,294.02
2023-01-12,Stapler,15,8.44,126.6
2023-04-03,Ruler,37,7.09,262.33
2023-04-03,Scissors,29,4.5,130.5
2023-05-24,Stapler,3,1.24,3.72
2023-04-21,Markers,34,9.22,313.48
2023-03-27,Tape,52,1.69,87.88
2023-05-05,Markers,35,6.94,242.9
2023-02-12,Paper Clips,38,9.59,364.42
2023-01-02,Eraser,68,8.15,554.2
2023-02-02,Stapler,42,2.07,86.94
2023-03-09,Calculator,26,5.18,134.68
2023-05-15,Ruler,15,6.93,103.95
2023-02-11,Notebook,41,4.55,186.55
2023-03-14,Calculator,67,9.55,639.85
2023-02-02,Highlighter,43,3.41,146.63
2023-01-09,Markers,55,7.56,415.8
2023-01-21,Calculator,94,9.93,933.42
2023-01-12,Pencil,5,6.43,32.15
2023-05-10,Markers,72,2.49,179.28
2023-05-05,Pencil,8,8.84,70.72
2023-04-25,Calculator,1,9.16,9.16
2023-03-23,Notebook,80,5.84,467.2
2023-03-05,Scissors,74,6.82,504.68
2023-04-14,Stapler,27,2.64,71.28
2023-03-17,Scissors,38,1.32,50.16
2023-01-24,Highlighter,41,2.65,108.65
2023-03-27,Stapler,89,4.69,417.41
2023-01-10,Scissors,18,6.0,108.0
2023-05-01,Highlighter,58,8.48,491.84
2023-04-06,Pencil,94,9.51,893.94
2023-05-22,Notebook,30,4.23,126.9
2023-04-19,Calculator,72,6.44,463.68
2023-02-28,Eraser,39,5.49,214.11
2023-05-24,Stapler,23,5.36,123.28
2023-04-04,Paper Clips,51,3.73,190.23
2023-03-30,Pencil,73,1.34,97.82
2023-02-13,Scissors,63,4.96,312.48
2023-02-12,Pencil,66,2.29,151.14
2023-04-22,Stapler,78,1.01,78.78
2023-04-19,Tape,67,7.75,519.25
2023-01-20,Paper Clips,99,3.08,304.92
2023-05-11,Pencil,47,6.74,316.78
2023-01-28,Ruler,96,7.92,760.32
2023-03-15,Markers,95,2.93,278.35
2023-03-18,Eraser,23,9.26,212.98
2023-05-11,Calculator,93,3.14,292.02
2023-02-04,Pencil,60,5.43,325.8
2023-03-05,Stapler,95,7.89,749.55
2023-03-27,Tape,22,9.25,203.5
2023-05-11,Eraser,3,6.71,20.13
2023-02-26,Tape,80,1.13,90.4
2023-04-18,Stapler,69,7.09,489.21
2023-02-07,Pen,29,8.2,237.8
2023-05-16,Notebook,7,5.35,37.45
2023-05-27,Calculator,44,1.68,73.92
2023-03-29,Paper Clips,60,4.55,273.0
2023-01-07,Pen,61,8.01,488.61
2023-04-29,Pen,78,9.35,729.3
2023-02-17,Notebook,5,2.92,14.6
2023-03-24,Scissors,93,2.12,197.16
2023-05-05,Markers,57,2.98,169.86
2023-03-07,Pencil,8,8.2,65.6
2023-05-13,Paper Clips,56,9.72,544.32
2023-02-25,Stapler,92,4.08,375.36
2023-02-14,Paper Clips,88,2.42,212.96
2023-03-11,Scissors,81,2.37,191.97
2023-05-15,Pencil,6,6.41,38.46
2023-02-11,Ruler,64,1.2,76.8
2023-02-25,Paper Clips,68,2.19,148.92
2023-03-18,Pen,89,9.83,874.87
2023-05-15,Stapler,57,6.49,369.93
2023-01-18,Pencil,1,5.34,5.34
2023-05-14,Pencil,51,8.09,412.59
2023-05-25,Stapler,29,3.64,105.56
2023-05-01,Paper Clips,82,4.48,367.36
2023-02-22,Markers,3,1.24,3.72
2023-01-20,Eraser,44,1.48,65.12
2023-03-16,Paper Clips,77,9.21,709.17
2023-03-06,Calculator,47,1.01,47.47
2023-05-27,Pencil,71,1.58,112.18
2023-04-19,Pen,24,4.44,106.56
2023-01-21,Paper Clips,91,9.18,835.38
2023-03-26,Pencil,95,6.19,588.05
2023-03-02,Eraser,45,6.45,290.25
2023-01-10,Tape,22,6.47,142.34
2023-03-01,Stapler,3,7.2,21.6
2023-02-26,Pen,72,7.44,535.68
2023-03-03,Scissors,16,8.29,132.64
2023-01-08,Paper Clips,36,1.23,44.28
2023-03-18,Ruler,41,7.43,304.63
2023-01-11,Paper Clips,22,2.0,44.0
2023-03-26,Ruler,82,7.7,631.4
2023-04-22,Notebook,58,7.64,443.12
2023-03-14,Highlighter,72,3.28,236.16
2023-03-16,Eraser,15,4.04,60.6
2023-02-28,Markers,29,9.6,278.4
2023-04-04,Scissors,76,7.28,553.28
2023-05-21,Scissors,84,5.77,484.68
2023-03-06,Ruler,21,2.34,49.14
2023-04-28,Calculator,71,6.28,445.88
2023-04-22,Tape,64,5.14,328.96
2023-04-10,Stapler,88,5.63,495.44
2023-03-31,Notebook,82,7.73,633.86
2023-04-19,Highlighter,50,5.02,251.0
2023-04-20,Tape,23,6.22,143.06
2023-01-18,Paper Clips,11,5.55,61.05
2023-04-16,Tape,69,8.34,575.46
2023-02-01,Ruler,80,3.3,264.0
2023-01-17,Calculator,63,4.04,254.52
2023-02-14,Pen,64,4.8,307.2
2023-01-10,Pencil,56,3.3,184.8
2023-03-02,Highlighter,61,2.07,126.27
2023-04-05,Stapler,79,4.95,391.05
2023-04-06,Scissors,67,1.48,99.16
2023-04-20,Pencil,84,5.07,425.88
2023-02-15,Pen,13,3.8,49.4
2023-01-11,Notebook,95,1.86,176.7
2023-05-06,Eraser,79,3.62,285.98
2023-04-20,Highlighter,99,9.19,909.81
2023-03-18,Scissors,38,8.46,321.48
2023-02-21,Pencil,58,5.97,346.26
2023-03-21,Markers,79,1.5,118.5
2023-04-08,Tape,19,6.0,114.0
2023-02-15,Stapler,99,4.82,477.18
2023-05-30,Eraser,9,9.18,82.62
2023-05-25,Eraser,53,7.45,394.85
2023-02-08,Notebook,22,1.82,40.04
2023-01-20,Eraser,67,6.78,454.26
2023-04-22,Stapler,42,7.47,313.74
2023-02-16,Paper Clips,26,5.5,143.0
2023-05-30,Calculator,50,1.06,53.0
2023-05-02,Highlighter,44,8.56,376.64
2023-03-20,Notebook,6,8.61,51.66
2023-04-05,Calculator,31,9.4,291.4
2023-02-16,Notebook,47,6.13,288.11
2023-04-10,Eraser,85,3.92,333.2
2023-05-06,Markers,93,9.32,866.76
2023-02-27,Stapler,16,1.52,24.32
2023-04-14,Scissors,76,1.2,91.2
2023-02-22,Scissors,58,3.08,178.64
2023-03-25,Ruler,50,8.24,412.0
2023-03-26,Calculator,80,2.23,178.4
2023-01-14,Pencil,33,1.38,45.54
2023-01-20,Markers,80,5.73,458.4
2023-04-22,Eraser,47,4.18,196.46
2023-04-20,Paper Clips,56,9.26,518.56
2023-04-26,Highlighter,11,8.86,97.46
2023-05-12,Scissors,99,1.51,149.49
2023-05-29,Ruler,15,6.7,100.5
2023-01-24,Pen,8,3.14,25.12
2023-04-17,Markers,75,7.04,528.0
2023-01-06,Stapler,38,3.38,128.44
2023-04-22,Scissors,13,2.18,28.34
2023-04-15,Eraser,73,7.43,542.39
2023-03-14,Markers,25,7.28,182.0
2023-02-11,Markers,46,3.42,157.32
2023-05-10,Highlighter,71,9.92,704.32
2023-04-27,Paper Clips,41,7.04,288.64
2023-02-23,Pencil,51,2.96,150.96
2023-03-25,Ruler,89,1.73,153.97
2023-01-01,Scissors,97,1.43,138.71
2023-04-16,Markers,58,2.3,133.4
2023-03-13,Paper Clips,60,8.35,501.0
2023-04-15,Highlighter,94,6.4,601.6
2023-02-22,Paper Clips,37,4.45,164.65
2023-02-25,Pencil,100,3.91,391.0
2023-02-05,Stapler,78,3.03,236.34
2023-03-10,Ruler,76,1.0,76.0
2023-04-03,Highlighter,57,1.41,80.37
2023-04-27,Markers,59,1.76,103.84
2023-04-14,Pen,27,2.94,79.38
2023-04-24,Tape,77,4.86,374.22
2023-05-07,Pencil,45,6.55,294.75
2023-02-28,Scissors,98,3.74,366.52
2023-01-29,Markers,75,3.27,245.25
2023-04-16,Scissors,58,8.52,494.16
2023-01-16,Eraser,53,9.4,498.2
2023-03-10,Eraser,93,2.05,190.65
2023-01-30,Eraser,74,7.71,570.54
2023-01-03,Pencil,5,2.15,10.75
2023-03-26,Tape,22,4.76,104.72
2023-05-22,Pencil,68,5.0,340.0
2023-01-02,Notebook,94,7.16,673.04
2023-05-05,Eraser,77,2.12,163.24
2023-01-18,Calculator,69,5.21,359.49
2023-02-22,Stapler,78,1.1,85.8
2023-02-08,Highlighter,77,9.38,722.26
2023-05-01,Scissors,80,9.09,727.2
2023-02-01,Pen,14,9.38,131.32
2023-04-05,Eraser,98,9.27,908.46
2023-01-29,Calculator,46,2.84,130.64
2023-03-17,Ruler,5,5.04,25.2
2023-05-26,Markers,75,1.9,142.5
2023-05-19,Tape,58,7.01,406.58
2023-04-15,Ruler,87,1.13,98.31
2023-02-01,Pen,22,7.57,166.54
2023-05-08,Highlighter,14,4.91,68.74
2023-02-23,Tape,94,9.31,875.14
2023-03-01,Markers,22,6.0,132.0
2023-05-12,Markers,19,4.88,92.72
2023-04-18,Calculator,50,4.96,248.0
2023-03-31,Ruler,8,7.26,58.08
2023-01-16,Ruler,96,9.19,882.24
2023-05-10,Tape,95,2.81,266.95
2023-01-12,Scissors,23,1.25,28.75
2023-04-13,Pencil,18,7.85,141.3
2023-03-14,Stapler,88,4.17,366.96
2023-03-31,Paper Clips,19,6.07,115.33
2023-05-20,Paper Clips,47,8.13,382.11
2023-05-24,Notebook,40,3.86,154.4
2023-01-16,Stapler,61,7.67,467.87
2023-05-04,Tape,79,6.45,509.55
2023-05-26,Tape,27,5.16,139.32
2023-05-18,Stapler,90,3.22,289.8
2023-04-09,Notebook,86,9.65,829.9
2023-05-15,Eraser,39,6.22,242.58
2023-01-17,Calculator,31,7.1,220.1
2023-01-02,Eraser,57,2.59,147.63
2023-04-26,Calculator,78,4.36,340.08
2023-02-27,Highlighter,42,7.43,312.06
2023-02-26,Pen,40,9.2,368.0
2023-05-22,Ruler,6,5.27,31.62
2023-05-18,Notebook,76,6.29,478.04
2023-04-15,Eraser,71,5.97,423.87
2023-03-22,Pen,53,1.74,92.22
2023-04-26,Pencil,24,6.52,156.48
2023-04-23,Tape,64,5.15,329.6
2023-01-21,Pen,15,5.06,75.9
2023-01-15,Eraser,75,3.89,291.75
2023-04-20,Calculator,9,5.71,51.39
2023-04-26,Calculator,61,6.69,408.09
2023-05-09,Ruler,45,2.25,101.25
2023-01-06,Notebook,28,9.14,255.92
2023-03-10,Highlighter,24,9.89,237.36
2023-01-29,Calculator,22,8.66,190.52
2023-05-03,Pencil,65,8.37,544.05
2023-01-28,Pen,58,2.28,132.24
2023-05-06,Tape,100,5.93,593.0
2023-04-10,Calculator,8,6.38,51.04
2023-04-07,Notebook,69,9.55,658.95
2023-02-02,Calculator,4,7.21,28.84
2023-01-28,Tape,98,7.75,759.5
2023-02-20,Pen,47,5.35,251.45
2023-04-04,Calculator,29,2.91,84.39
2023-03-01,Markers,76,8.39,637.64
2023-04-07,Paper Clips,55,4.56,250.8
2023-01-22,Notebook,61,1.04,63.44
2023-05-08,Pen,76,4.32,328.32
2023-05-18,Highlighter,50,6.69,334.5
2023-04-08,Eraser,79,7.85,620.15
2023-04-26,Ruler,31,1.13,35.03
2023-04-29,Pencil,73,3.48,254.04
2023-03-20,Tape,93,4.41,410.13
2023-01-21,Paper Clips,27,3.04,82.08
2023-05-06,Paper Clips,43,3.22,138.46
2023-05-06,Notebook,37,5.48,202.76
2023-01-15,Paper Clips,25,8.98,224.5
2023-04-14,Scissors,89,8.7,774.3
2023-02-12,Eraser,93,2.52,234.36
2023-02-09,Pencil,45,1.93,86.85
2023-02-11,Highlighter,40,8.14,325.6
2023-01-20,Scissors,16,8.16,130.56
2023-01-02,Scissors,63,7.95,500.85
2023-03-29,Tape,31,5.39,167.09
2023-05-23,Highlighter,26,4.9,127.4
2023-02-25,Pen,12,4.31,51.72
2023-02-04,Markers,30,5.93,177.9
2023-02-04,Paper Clips,60,4.88,292.8
2023-05-10,Pencil,34,2.32,78.88
2023-02-01,Eraser,96,2.45,235.2
2023-01-08,Highlighter,39,9.68,377.52
2023-01-03,Tape,4,2.1,8.4
2023-03-04,Highlighter,16,3.74,59.84
2023-02-23,Pencil,63,8.77,552.51
2023-02-15,Scissors,88,1.07,94.16
2023-01-19,Tape,39,3.59,140.01
2023-02-13,Calculator,87,6.48,563.76
2023-01-06,Calculator,97,8.62,836.14
2023-03-17,Eraser,65,6.46,419.9
2023-01-18,Eraser,65,7.11,462.15
2023-04-23,Tape,3,4.59,13.77
2023-04-14,Paper Clips,32,5.2,166.4
2023-05-13,Notebook,24,3.04,72.96
2023-04-01,Scissors,82,9.45,774.9
2023-04-07,Eraser,98,3.71,363.58
2023-01-21,Stapler,35,1.37,47.95
2023-04-26,Ruler,95,8.12,771.4
2023-02-17,Ruler,89,8.54,760.06
2023-04-12,Calculator,16,8.34,133.44
2023-04-07,Ruler,22,6.95,152.9
2023-02-27,Highlighter,74,1.05,77.7
2023-05-21,Eraser,15,5.51,82.65
2023-02-14,Pen,48,8.57,411.36
2023-01-08,Scissors,44,9.41,414.04
2023-03-03,Pen,36,6.19,222.84
2023-03-08,Calculator,8,5.66,45.28
2023-01-20,Calculator,79,8.96,707.84
2023-03-12,Notebook,4,4.37,17.48
2023-05-03,Eraser,28,8.33,233.24
2023-03-30,Pencil,84,7.75,651.0
2023-01-26,Notebook,84,9.91,832.44
2023-03-17,Notebook,70,6.97,487.9
2023-01-15,Scissors,89,9.56,850.84
2023-04-19,Calculator,45,8.35,375.75
2023-03-14,Pencil,47,5.37,252.39
2023-04-21,Tape,84,9.32,782.88
2023-03-04,Pencil,54,4.96,267.84
2023-05-26,Tape,20,2.74,54.8
2023-03-05,Highlighter,35,5.28,184.8
2023-01-30,Ruler,60,5.07,304.2
2023-01-27,Calculator,27,2.15,58.05
2023-04-22,Tape,70,5.85,409.5
2023-03-08,Tape,48,7.75,372.0
2023-05-02,Pen,52,7.31,380.12
2023-04-29,Paper Clips,93,9.3,864.9
2023-01-26,Pen,44,7.66,337.04
2023-05-25,Stapler,72,4.37,314.64
2023-05-01,Markers,9,1.96,17.64
2023-02-26,Paper Clips,88,9.39,826.32
2023-03-16,Pencil,25,8.12,203.0
2023-03-28,Pencil,17,8.18,139.06
2023-01-24,Calculator,58,9.3,539.4
2023-05-24,Markers,64,6.46,413.44
2023-04-04,Tape,44,8.88,390.72
2023-04-03,Pencil,98,5.85,573.3
2023-04-15,Calculator,93,4.27,397.11
2023-05-22,Highlighter,11,7.45,81.95
2023-04-29,Eraser,56,5.32,297.92
2023-04-28,Highlighter,43,6.34,272.62
2023-02-21,Notebook,99,4.12,407.88
2023-01-17,Stapler,57,5.81,331.17
2023-01-17,Scissors,39,3.74,145.86
2023-04-22,Eraser,20,1.43,28.6
2023-03-06,Pen,96,9.87,947.52
2023-02-06,Scissors,2,8.48,16.96
2023-04-28,Paper Clips,17,5.17,87.89
2023-02-22,Eraser,57,5.99,341.43
2023-02-19,Ruler,93,7.56,703.08
2023-05-14,Eraser,50,5.49,274.5
2023-04-05,Scissors,48,5.67,272.16
2023-04-07,Eraser,4,7.73,30.92
2023-02-06,Ruler,83,6.06,502.98
2023-04-26,Pen,12,8.29,99.48
2023-01-05,Pencil,94,1.46,137.24
2023-01-18,Ruler,28,8.92,249.76
2023-01-15,Stapler,90,7.75,697.5
2023-02-14,Notebook,23,8.4,193.2
2023-02-17,Stapler,50,4.59,229.5
2023-04-13,Calculator,24,7.98,191.52
2023-02-01,Scissors,89,1.01,89.89
2023-03-10,Calculator,47,6.6,310.2
2023-04-25,Tape,22,9.58,210.76
2023-05-13,Calculator,81,9.43,763.83
2023-01-28,Paper Clips,26,8.86,230.36
2023-02-17,Highlighter,21,2.65,55.65
2023-03-31,Ruler,37,7.18,265.66
2023-03-23,Highlighter,23,7.83,180.09
2023-04-27,Calculator,100,5.81,581.0
2023-04-23,Markers,9,1.36,12.24
2023-05-18,Paper Clips,1,2.08,2.08
2023-04-12,Stapler,90,9.86,887.4
2023-01-12,Eraser,93,7.28,677.04
2023-05-31,Tape,90,4.09,368.1
2023-02-27,Notebook,21,4.58,96.18
2023-04-04,Pen,6,1.92,11.52
2023-05-01,Stapler,49,8.54,418.46
2023-04-02,Pen,18,4.51,81.18
2023-03-09,Stapler,60,8.89,533.4
2023-04-22,Markers,98,2.08,203.84
2023-05-24,Calculator,91,3.77,343.07
2023-05-21,Pen,32,3.85,123.2
2023-02-23,Paper Clips,59,5.38,317.42
2023-03-10,Paper Clips,55,2.58,141.9
2023-05-22,Calculator,54,7.14,385.56
2023-03-19,Ruler,92,9.49,873.08
2023-02-18,Eraser,36,5.82,209.52
2023-01-25,Paper Clips,84,5.92,497.28
2023-04-29,Pencil,37,1.09,40.33
2023-02-09,Tape,77,8.53,656.81
2023-04-16,Calculator,77,8.91,686.07
2023-05-20,Calculator,66,1.94,128.04
2023-03-13,Paper Clips,16,9.01,144.16
2023-04-05,Eraser,20,4.1,82.0
2023-05-15,Scissors,13,1.04,13.52
2023-02-23,Pen,13,3.77,49.01
2023-02-08,Tape,12,3.21,38.52
2023-04-17,Scissors,69,2.94,202.86
2023-04-08,Scissors,55,7.95,437.25
2023-03-24,Pencil,26,9.69,251.94
2023-05-09,Stapler,60,8.75,525.0
2023-04-26,Scissors,54,8.4,453.6
2023-03-20,Scissors,44,4.4,193.6
2023-05-26,Calculator,4,3.07,12.28
2023-04-03,Ruler,25,4.46,111.5
2023-01-22,Pen,86,9.67,831.62
2023-02-27,Pen,14,9.53,133.42
2023-05-02,Scissors,53,1.99,105.47
2023-02-22,Tape,67,1.51,101.17
2023-02-14,Markers,14,1.97,27.58
2023-04-22,Eraser,59,1.49,87.91
2023-04-25,Eraser,89,7.62,678.18
2023-01-26,Notebook,62,3.05,189.1
2023-02-19,Notebook,70,6.07,424.9
2023-04-04,Eraser,90,6.64,597.6
2023-03-17,Pen,85,8.04,683.4
2023-02-09,Stapler,24,7.4,177.6
2023-04-15,Notebook,82,4.53,371.46
2023-04-27,Scissors,89,1.59,141.51
2023-04-10,Pen,84,8.34,700.56
2023-03-14,Markers,62,3.13,194.06
2023-03-20,Paper Clips,16,3.65,58.4
2023-05-09,Notebook,52,4.63,240.76
2023-02-02,Tape,16,5.2,83.2
2023-01-11,Calculator,5,1.88,9.4
2023-03-24,Pen,4,1.02,4.08
2023-02-17,Paper Clips,16,5.07,81.12
2023-03-27,Markers,75,9.0,675.0
2023-04-19,Notebook,67,9.24,619.08
2023-01-01,Markers,63,8.06,507.78
2023-03-02,Pencil,80,3.42,273.6
2023-02-19,Markers,54,8.22,443.88
2023-02-03,Eraser,46,6.23,286.58
2023-04-16,Markers,44,8.79,386.76
2023-03-16,Tape,99,2.72,269.28
2023-03-27,Pen,27,2.17,58.59
2023-04-09,Eraser,99,4.46,441.54
2023-05-10,Ruler,73,7.21,526.33
2023-03-16,Pen,47,2.7,126.9
2023-01-06,Ruler,100,5.29,529.0
2023-05-21,Pencil,48,5.68,272.64
2023-03-28,Scissors,24,6.79,162.96
2023-05-02,Markers,22,7.0,154.0
2023-03-14,Notebook,30,1.22,36.6
2023-01-30,Pencil,9,1.84,16.56
2023-02-17,Highlighter,72,2.64,190.08
2023-01-09,Markers,31,6.79,210.49
2023-05-21,Pen,18,1.97,35.46
2023-03-30,Scissors,42,3.98,167.16
2023-02-07,Scissors,74,2.24,165.76
2023-03-17,Markers,19,6.18,117.42
2023-01-03,Ruler,60,9.14,548.4
2023-04-14,Pencil,5,5.21,26.05
2023-04-04,Markers,50,5.69,284.5
2023-04-29,Eraser,56,1.84,103.04
2023-02-10,Ruler,19,2.87,54.53
2023-05-22,Scissors,1,2.44,2.44
2023-02-18,Markers,50,3.94,197.0
2023-01-07,Highlighter,2,6.85,13.7
2023-03-10,Pencil,11,7.11,78.21
2023-02-25,Tape,66,8.81,581.46
2023-01-18,Pen,38,6.61,251.18
2023-05-20,Highlighter,61,2.75,167.75
2023-02-25,Paper Clips,34,2.88,97.92
2023-02-15,Stapler,87,3.31,287.97
2023-05-07,Pen,78,9.88,770.64
2023-04-03,Ruler,54,9.34,504.36
2023-03-14,Scissors,97,7.56,733.32
2023-05-03,Tape,10,3.18,31.8
2023-02-08,Highlighter,29,7.38,214.02
2023-02-09,Pen,4,8.52,34.08
2023-02-09,Calculator,34,2.37,80.58
2023-02-24,Highlighter,49,6.07,297.43
2023-05-02,Stapler,62,8.1,502.2
2023-04-15,Pen,61,6.53,398.33
2023-05-09,Eraser,49,5.76,282.24
2023-02-04,Pencil,78,2.88,224.64
2023-05-05,Notebook,76,4.56,346.56
2023-01-14,Ruler,71,6.1,433.1
2023-02-01,Stapler,34,3.64,123.76
2023-01-02,Stapler,91,2.81,255.71
2023-03-16,Ruler,29,1.81,52.49
2023-04-27,Scissors,60,1.55,93.0
2023-02-03,Calculator,50,9.97,498.5
2023-05-05,Notebook,100,8.72,872.0
2023-05-25,Pen,3,5.57,16.71
2023-01-24,Stapler,92,4.57,420.44
2023-04-17,Stapler,22,5.54,121.88
2023-04-29,Pen,44,1.02,44.88
2023-03-14,Pen,89,6.96,619.44
2023-01-30,Highlighter,73,8.2,598.6
2023-04-23,Calculator,28,5.5,154.0
2023-04-10,Pen,63,5.42,341.46
2023-01-07,Pen,53,8.55,453.15
2023-05-13,Pen,67,2.62,175.54
2023-03-11,Highlighter,62,6.29,389.98
2023-04-15,Scissors,85,8.0,680.0
